1.001337900015641935e-02,2.027213681932497593e+02,2.033663974881624767e+02,2.031315566418653020e+02,-2.740680937053897592e-01,6.743952229706088985e+01,6.072000467688272352e+01,6.309365245959501323e+01,0.000000000000000000e+00,1.506890000000000107e+01,1.148730000000000118e+01,1.150719999999999921e+01,3.811999999999999833e-01,1.818569444444444372e+01,2.194277777777777771e+01,2.143124999999999858e+01,1.055239920000010301e+01,5.671807999999934680e+00,1.284306359999996516e+01,3.541479999999950223e-01,2.074198935825881449e+02,2.074198935825881449e+02,2.074198935825881449e+02,0.000000000000000000e+00
2.013421899755485356e-02,2.033138682725705735e+02,2.039634995098469687e+02,2.037263576923679693e+02,-2.740680937053897592e-01,5.595525581893820544e+01,6.077236455444255370e+01,5.958554066308641239e+01,0.000000000000000000e+00,1.624310000000000187e+01,9.929700000000000415e+00,1.051520000000000010e+01,-3.049599999999999866e+00,1.841499999999999915e+01,2.217208333333333314e+01,2.166055555555555401e+01,8.734399200000105168e+00,3.001007999999934839e+00,1.385586359999996375e+01,1.601147999999994909e+00,2.080517960126029209e+02,2.080517960126029209e+02,2.080517960126029209e+02,0.000000000000000000e+00
3.067681399988941848e-02,2.039865188480584379e+02,2.046572423211682406e+02,2.043909548687194047e+02,-2.740680937053897592e-01,5.670574739729576663e+01,5.976007358828584159e+01,5.907939518000805634e+01,0.000000000000000000e+00,1.428610000000000113e+01,9.150900000000000034e+00,1.349119999999999919e+01,-1.905999999999999917e+00,1.866194444444444400e+01,2.243666666666666742e+01,2.190749999999999886e+01,1.030999920000010661e+01,2.029807999999938772e+00,1.208346359999996622e+01,3.541479999999950223e-01,2.086824063019866458e+02,2.086824063019866458e+02,2.086824063019866458e+02,0.000000000000000000e+00
4.081274399868561886e-02,2.045701985378489098e+02,2.052838734730195256e+02,2.050793287472830571e+02,-2.740680937053897592e-01,6.115633698988131073e+01,6.846926655573754772e+01,6.243042734383716663e+01,0.000000000000000000e+00,1.389470000000000027e+01,9.345600000000001017e+00,1.170560000000000045e+01,-3.811999999999999833e+00,1.887361111111111001e+01,2.266597222222222285e+01,2.213680555555555429e+01,7.401199200000107226e+00,-3.981920000000656046e-01,1.107066359999996052e+01,1.601147999999994909e+00,2.093116753802626988e+02,2.093116753802626988e+02,2.093116753802626988e+02,0.000000000000000000e+00
5.081333499765605666e-02,2.052689267867308160e+02,2.059860531786741831e+02,2.057197657262253188e+02,-2.740680937053897592e-01,6.558947328994690906e+01,6.520550085450814493e+01,6.386159733047252018e+01,0.000000000000000000e+00,1.213339999999999996e+01,8.761499999999999844e+00,1.091199999999999903e+01,-7.623999999999999666e-01,1.910291666666666544e+01,2.291291666666666771e+01,2.234847222222222030e+01,8.007199200000101769e+00,2.272607999999934236e+00,1.284306359999996516e+01,1.102347999999993888e+00,2.099395520413866052e+02,2.099395520413866052e+02,2.099395520413866052e+02,0.000000000000000000e+00
6.114736000017728657e-02,2.059039948329154868e+02,2.065762522868131725e+02,2.063291395942129043e+02,-2.740680937053897592e-01,6.576400621514633826e+01,6.232570758871750627e+01,6.489134158914917805e+01,0.000000000000000000e+00,1.487320000000000064e+01,9.540300000000000225e+00,9.126400000000000290e+00,0.000000000000000000e+00,1.933222222222222086e+01,2.312458333333333371e+01,2.256013888888888985e+01,1.079479920000010651e+01,1.301407999999938170e+00,1.398246359999996002e+01,1.102347999999993888e+00,2.111908989509581716e+02,2.111908989509581716e+02,2.111908989509581716e+02,0.000000000000000000e+00
7.115441699716029689e-02,2.064811551043574411e+02,2.071771892604673724e+02,2.069427319093671827e+02,-2.740680937053897592e-01,5.448917924726296746e+01,6.466444878638991156e+01,5.333726194094671058e+01,0.000000000000000000e+00,1.506890000000000107e+01,9.345600000000001017e+00,1.190399999999999991e+01,-5.336800000000000210e+00,1.954388888888889042e+01,2.335388888888888914e+01,2.280708333333333115e+01,1.006759920000010311e+01,8.740799999993242864e-02,9.171663599999966721e+00,9.776479999999949655e-01,2.118142699672858669e+02,2.118142699672858669e+02,2.118142699672858669e+02,0.000000000000000000e+00
8.115674699729424901e-02,2.071273445112542788e+02,2.078651796438340966e+02,2.074968824689908615e+02,-2.740680937053897592e-01,5.530948399570030460e+01,6.693337681398253380e+01,5.356415474370597707e+01,0.000000000000000000e+00,1.839580000000000126e+01,9.150900000000000034e+00,1.269759999999999955e+01,-2.287199999999999900e+00,1.979083333333333172e+01,2.361847222222222342e+01,2.301875000000000071e+01,7.401199200000107226e+00,4.943407999999934077e+00,8.032263599999964754e+00,3.541479999999950223e-01,2.124360384676629678e+02,2.124360384676629678e+02,2.124360384676629678e+02,0.000000000000000000e+00
9.123356700001750141e-02,2.077336504176660696e+02,2.084711020550489309e+02,2.080993534234329445e+02,-2.740680937053897592e-01,6.223844112611779167e+01,5.532693728822024326e+01,6.461208890883007427e+01,0.000000000000000000e+00,1.389470000000000027e+01,9.929700000000000415e+00,1.309440000000000026e+01,0.000000000000000000e+00,2.002013888888889070e+01,2.384777777777777885e+01,2.323041666666666671e+01,5.340799200000105884e+00,5.429007999999932110e+00,5.753463599999964373e+00,9.776479999999949655e-01,2.130561543000235361e+02,2.130561543000235361e+02,2.130561543000235361e+02,0.000000000000000000e+00
1.014804009973886423e-01,2.083522281703809540e+02,2.090601506775970222e+02,2.087581981718298039e+02,-2.740680937053897592e-01,6.391395720803235037e+01,6.197664173831864076e+01,6.998770300497261587e+01,0.000000000000000000e+00,1.350330000000000119e+01,9.540300000000000225e+00,1.269759999999999955e+01,-2.668400000000000105e+00,2.021416666666666728e+01,2.405944444444444485e+01,2.344208333333333272e+01,7.885999200000107123e+00,5.671807999999934680e+00,8.285463599999964401e+00,3.541479999999950223e-01,2.136745647930836185e+02,2.136745647930836185e+02,2.136745647930836185e+02,0.000000000000000000e+00
